FIPS,county,state,year,total_vote,dem_vote,rep_vote
34027,Morris,NJ,2012,228154,100563,125279
34027,Morris,NJ,2016,253537,115249,126071
34027,Morris,NJ,2020,300917,153881,141134
34029,Ocean,NJ,1960,51898,20113,31430
34029,Ocean,NJ,1964,63714,36892,25985
34029,Ocean,NJ,1968,77963,26909,41995
34029,Ocean,NJ,1972,107667,27710,77979
34029,Ocean,NJ,1976,136781,56413,77875
34029,Ocean,NJ,1980,157568,46923,98433
34029,Ocean,NJ,1984,177113,51012,124391
34029,Ocean,NJ,1988,190558,64474,124587
34029,Ocean,NJ,1992,216243,75431,95984
34029,Ocean,NJ,1996,202976,94243,82830
34029,Ocean,NJ,2000,216393,102104,105684
34029,Ocean,NJ,2004,256306,99839,154204
34029,Ocean,NJ,2008,274298,110189,160677
34029,Ocean,NJ,2012,251276,102300,146475
34029,Ocean,NJ,2016,276725,87150,179079
34029,Ocean,NJ,2020,342746,119456,217740
34031,Passaic,NJ,1960,179402,90950,80853
34031,Passaic,NJ,1964,179699,113919,63114
34031,Passaic,NJ,1968,172657,74442,79862
34031,Passaic,NJ,1972,174923,62302,108511
34031,Passaic,NJ,1976,166226,76194,85102
34031,Passaic,NJ,1980,158951,61486,82531
34031,Passaic,NJ,1984,174940,69590,101951
34031,Passaic,NJ,1988,157513,66254,88070
34031,Passaic,NJ,1992,164888,70030,71147
34031,Passaic,NJ,1996,152951,85879,53594
34031,Passaic,NJ,2000,156573,90324,61043
34031,Passaic,NJ,2004,171311,94962,75200
34031,Passaic,NJ,2008,187395,113257,72552
34031,Passaic,NJ,2012,181988,115926,64523
34031,Passaic,NJ,2016,196228,116759,72902
34031,Passaic,NJ,2020,224330,129097,92009
34033,Salem,NJ,1960,26607,12394,14192
34033,Salem,NJ,1964,26545,17846,8682
34033,Salem,NJ,1968,26251,11172,11407
34033,Salem,NJ,1972,25249,8609,16371
34033,Salem,NJ,1976,24977,12826,11639
34033,Salem,NJ,1980,25474,10209,13000
34033,Salem,NJ,1984,26452,8935,17368
34033,Salem,NJ,1988,25606,9956,15240
34033,Salem,NJ,1992,27935,10062,10363
34033,Salem,NJ,1996,25992,12044,9294
34033,Salem,NJ,2000,26972,13718,12257
34033,Salem,NJ,2004,29781,13749,15721
34033,Salem,NJ,2008,31363,16044,14816
34033,Salem,NJ,2012,29501,14719,14334
34033,Salem,NJ,2016,29853,11904,16381
34033,Salem,NJ,2020,34056,14479,18827
34035,Somerset,NJ,1960,64863,28489,36200
34035,Somerset,NJ,1964,72270,43659,28416
34035,Somerset,NJ,1968,78475,27580,42459
34035,Somerset,NJ,1972,85605,26537,56524
34035,Somerset,NJ,1976,89691,36258,51260
34035,Somerset,NJ,1980,91928,29470,52591
34035,Somerset,NJ,1984,99296,31924,66303
34035,Somerset,NJ,1988,106193,37406,67658
34035,Somerset,NJ,1992,120813,42867,56044
34035,Somerset,NJ,1996,112929,50673,51869
34035,Somerset,NJ,2000,120377,56232,59725
34035,Somerset,NJ,2004,140279,66476,72508
34035,Somerset,NJ,2008,151078,79321,70085
34035,Somerset,NJ,2012,142922,74592,66603
34035,Somerset,NJ,2016,157092,85689,65505
34035,Somerset,NJ,2020,186891,111173,71996
34037,Sussex,NJ,1960,23642,7269,16362
34037,Sussex,NJ,1964,26197,14349,11836
34037,Sussex,NJ,1968,29240,8325,18043
34037,Sussex,NJ,1972,34898,8585,25977
34037,Sussex,NJ,1976,39229,14759,23613
34037,Sussex,NJ,1980,42327,10531,27063
34037,Sussex,NJ,1984,47345,11502,35680
34037,Sussex,NJ,1988,50160,13676,36086
34037,Sussex,NJ,1992,57064,14775,29510
34037,Sussex,NJ,1996,54183,19525,26746
34037,Sussex,NJ,2000,57490,21353,33277
34037,Sussex,NJ,2004,69396,23990,44506
34037,Sussex,NJ,2008,74154,28840,44184
34037,Sussex,NJ,2012,67933,26104,40625
34037,Sussex,NJ,2016,75158,24212,46658
34037,Sussex,NJ,2020,88352,34481,51698
34039,Union,NJ,1960,245008,119986,123224
34039,Union,NJ,1964,249347,164989,82999
34039,Union,NJ,1968,241256,109674,110309
34039,Union,NJ,1972,242973,90482,148290
34039,Union,NJ,1976,228902,106267,118019
34039,Union,NJ,1980,217339,86074,112288
34039,Union,NJ,1984,229140,92056,135446
34039,Union,NJ,1988,208153,93158,112967
34039,Union,NJ,1992,210112,96671,87742
34039,Union,NJ,1996,190241,108102,65912
34039,Union,NJ,2000,186373,112003,68554
34039,Union,NJ,2004,203387,119372,82517
34039,Union,NJ,2008,222097,141417,78768
34039,Union,NJ,2012,209831,139752,68314
34039,Union,NJ,2016,223570,147414,68114
34039,Union,NJ,2020,254041,170245,80002
34041,Warren,NJ,1960,29453,12540,16893
34041,Warren,NJ,1964,28592,19755,8822
34041,Warren,NJ,1968,28986,12822,13950
34041,Warren,NJ,1972,29543,10008,19301
34041,Warren,NJ,1976,30105,14238,15254
34041,Warren,NJ,1980,30797,10510,16935
34041,Warren,NJ,1984,32707,10647,21938
34041,Warren,NJ,1988,33666,11640,21715
34041,Warren,NJ,1992,41502,13002,18468
34041,Warren,NJ,1996,37701,14805,17160
34041,Warren,NJ,2000,40801,16543,22172
34041,Warren,NJ,2004,48208,18044,29542
34041,Warren,NJ,2008,48939,20628,27500
34041,Warren,NJ,2012,45270,18745,25744
34041,Warren,NJ,2016,49683,17281,29858
34041,Warren,NJ,2020,61057,24901,34769
35001,Bernalillo,NM,1960,86061,40908,44805
35001,Bernalillo,NM,1964,98317,55036,42583
35001,Bernalillo,NM,1968,102321,40835,56234
35001,Bernalillo,NM,1972,131562,48753,79993
35001,Bernalillo,NM,1976,141926,63949,76614
35001,Bernalillo,NM,1980,157063,54841,83956
35001,Bernalillo,NM,1984,174262,67789,104694
35001,Bernalillo,NM,1988,173135,78346,92830
35001,Bernalillo,NM,1992,200698,90863,77304
35001,Bernalillo,NM,1996,182543,88140,78832
35001,Bernalillo,NM,2000,204319,99461,95249
35001,Bernalillo,NM,2004,256811,132252,121454
35001,Bernalillo,NM,2008,285778,171556,110521
35001,Bernalillo,NM,2012,270969,150739,106408
35001,Bernalillo,NM,2016,274662,143417,94698
35001,Bernalillo,NM,2020,317590,193757,116135
35003,Catron,NM,1960,1245,573,671
35003,Catron,NM,1964,1208,624,584
35003,Catron,NM,1968,1082,278,674
35003,Catron,NM,1972,1128,271,829
35003,Catron,NM,1976,1132,517,602
35003,Catron,NM,1980,1444,466,906
35003,Catron,NM,1984,1415,418,970
35003,Catron,NM,1988,1486,490,925
35003,Catron,NM,1992,1553,465,771
35003,Catron,NM,1996,1524,423,923
35003,Catron,NM,2000,1711,353,1273
35003,Catron,NM,2004,1993,551,1427
35003,Catron,NM,2008,2112,664,1398
35003,Catron,NM,2012,2123,560,1494
35003,Catron,NM,2016,2049,427,1464
35003,Catron,NM,2020,2326,595,1698
35005,Chaves,NM,1960,15392,6212,9089
35005,Chaves,NM,1964,17112,8650,8419
35005,Chaves,NM,1968,13938,3612,8866
35005,Chaves,NM,1972,16216,4296,11493
35005,Chaves,NM,1976,17940,7139,10631
35005,Chaves,NM,1980,18594,5350,12502
35005,Chaves,NM,1984,20782,5332,15248
35005,Chaves,NM,1988,20303,6730,13367
35005,Chaves,NM,1992,18898,6360,8872
35005,Chaves,NM,1996,18519,7014,9991
35005,Chaves,NM,2000,18149,6340,11378
35005,Chaves,NM,2004,21705,6726,14773
35005,Chaves,NM,2008,22112,8197,13651
35005,Chaves,NM,2012,20292,6604,13088
35005,Chaves,NM,2016,20271,5534,12872
35005,Chaves,NM,2020,22443,6381,15656
35006,Cibola,NM,1960,NA,NA,NA
35006,Cibola,NM,1964,NA,NA,NA
35006,Cibola,NM,1968,NA,NA,NA
35006,Cibola,NM,1972,NA,NA,NA
35006,Cibola,NM,1976,NA,NA,NA
35006,Cibola,NM,1980,NA,NA,NA
35006,Cibola,NM,1984,6740,3140,3578
35006,Cibola,NM,1988,6137,3458,2640
35006,Cibola,NM,1992,6284,3334,2051
35006,Cibola,NM,1996,6880,4030,2245
35006,Cibola,NM,2000,7088,4127,2752
35006,Cibola,NM,2004,7487,3913,3477
35006,Cibola,NM,2008,9097,5827,3131
35006,Cibola,NM,2012,8243,4961,2998
35006,Cibola,NM,2016,8063,3741,3195
35006,Cibola,NM,2020,8903,4745,3975
35007,Colfax,NM,1960,5528,3187,2316
35007,Colfax,NM,1964,5029,3367,1636
35007,Colfax,NM,1968,4983,2477,2212
35007,Colfax,NM,1972,4601,1855,2663
35007,Colfax,NM,1976,5006,2718,2259
35007,Colfax,NM,1980,5086,2266,2537
35007,Colfax,NM,1984,5485,2435,2994
35007,Colfax,NM,1988,5085,2785,2256
35007,Colfax,NM,1992,5228,2607,1730
35007,Colfax,NM,1996,5166,2659,1975
35007,Colfax,NM,2000,5461,2653,2600
35007,Colfax,NM,2004,5968,2824,3082
35007,Colfax,NM,2008,6384,3490,2805
35007,Colfax,NM,2012,5764,2828,2699
35007,Colfax,NM,2016,5332,2129,2585
35007,Colfax,NM,2020,6016,2611,3271
35009,Curry,NM,1960,9639,3421,6153
35009,Curry,NM,1964,10378,5228,5120
35009,Curry,NM,1968,10302,2915,5562
35009,Curry,NM,1972,11064,2416,8392
35009,Curry,NM,1976,11358,5004,6232
35009,Curry,NM,1980,12070,3622,8132
35009,Curry,NM,1984,12415,3108,9188
35009,Curry,NM,1988,12138,3995,8032
35009,Curry,NM,1992,12633,3699,6831
35009,Curry,NM,1996,12447,4116,7378
35009,Curry,NM,2000,11969,3471,8301
35009,Curry,NM,2004,14286,3541,10649
35009,Curry,NM,2008,14438,4670,9599
35009,Curry,NM,2012,13625,4022,9251
35009,Curry,NM,2016,13370,3121,9035
35009,Curry,NM,2020,15101,4307,10444
35011,De Baca,NM,1960,1355,619,734
35011,De Baca,NM,1964,1240,674,559
35011,De Baca,NM,1968,1141,345,658
35011,De Baca,NM,1972,1047,270,752
35011,De Baca,NM,1976,1160,597,556
35011,De Baca,NM,1980,1166,484,655
35011,De Baca,NM,1984,1159,386,756
35011,De Baca,NM,1988,1136,480,643
35011,De Baca,NM,1992,1185,451,526
35011,De Baca,NM,1996,1093,509,489
35011,De Baca,NM,2000,982,349,612
35011,De Baca,NM,2004,993,281,706
35011,De Baca,NM,2008,1044,359,676
35011,De Baca,NM,2012,902,287,586
35011,De Baca,NM,2016,910,193,620
35011,De Baca,NM,2020,901,231,656
35013,Dona Ana,NM,1960,16755,8905,7789
35013,Dona Ana,NM,1964,18085,10748,7280
35013,Dona Ana,NM,1968,19990,7658,10824
35013,Dona Ana,NM,1972,24366,9416,14562
35013,Dona Ana,NM,1976,26157,12036,13888
35013,Dona Ana,NM,1980,28820,10839,15539
35013,Dona Ana,NM,1984,36393,13878,22153
35013,Dona Ana,NM,1988,41747,19608,21582
35013,Dona Ana,NM,1992,44217,19894,16308
35013,Dona Ana,NM,1996,43564,22766,17541
35013,Dona Ana,NM,2000,46653,23912,21263
35013,Dona Ana,NM,2004,61960,31762,29548
35013,Dona Ana,NM,2008,69280,40282,28068
35013,Dona Ana,NM,2012,66423,37139,27322
35013,Dona Ana,NM,2016,70648,37947,25374
35013,Dona Ana,NM,2020,82641,47957,32802
35015,Eddy,NM,1960,16780,8707,7986
35015,Eddy,NM,1964,18032,11216,6747
35015,Eddy,NM,1968,15066,6093,7193
35015,Eddy,NM,1972,15346,5040,9921
35015,Eddy,NM,1976,16886,9073,7698
35015,Eddy,NM,1980,17359,7028,9817
35015,Eddy,NM,1984,19365,7364,11810
35015,Eddy,NM,1988,18535,8544,9805
35015,Eddy,NM,1992,18202,7409,7313
35015,Eddy,NM,1996,18998,8959,8534
35015,Eddy,NM,2000,17787,7108,10335
35015,Eddy,NM,2004,20270,6880,13268
35015,Eddy,NM,2008,20093,7351,12500
35015,Eddy,NM,2012,19269,6142,12583
35015,Eddy,NM,2016,19667,5033,13147
35015,Eddy,NM,2020,23222,5424,17454
35017,Grant,NM,1960,6868,4378,2468
35017,Grant,NM,1964,7314,5253,2042
35017,Grant,NM,1968,7549,3817,2908
35017,Grant,NM,1972,8781,4081,4431
35017,Grant,NM,1976,9328,5176,4095
35017,Grant,NM,1980,9761,4600,4628
35017,Grant,NM,1984,10840,5755,4979
35017,Grant,NM,1988,9735,5443,4196
35017,Grant,NM,1992,10277,5603,2917
35017,Grant,NM,1996,10928,5860,3993
35017,Grant,NM,2000,11241,5673,4961
35017,Grant,NM,2004,13392,7095,6135
35017,Grant,NM,2008,13755,8142,5406
35017,Grant,NM,2012,12902,7090,5358
35017,Grant,NM,2016,12811,6276,5288
35017,Grant,NM,2020,14435,7590,6553
35019,Guadalupe,NM,1960,2834,1589,1242
35019,Guadalupe,NM,1964,2713,1649,1058
35019,Guadalupe,NM,1968,2287,1027,1176
35019,Guadalupe,NM,1972,2525,1202,1297
35019,Guadalupe,NM,1976,2453,1379,1047
35019,Guadalupe,NM,1980,2145,980,1065
35019,Guadalupe,NM,1984,1966,946,990
35019,Guadalupe,NM,1988,2119,1243,861
35019,Guadalupe,NM,1992,2102,1225,691
35019,Guadalupe,NM,1996,1736,1208,436
35019,Guadalupe,NM,2000,1651,1076,548
35019,Guadalupe,NM,2004,2267,1340,914
35019,Guadalupe,NM,2008,2196,1557,620
35019,Guadalupe,NM,2012,2135,1488,557
35019,Guadalupe,NM,2016,1827,970,595
35019,Guadalupe,NM,2020,2189,1234,917
35021,Harding,NM,1960,1012,396,616
35021,Harding,NM,1964,905,431,473
35021,Harding,NM,1968,780,284,450
35021,Harding,NM,1972,760,220,522
35021,Harding,NM,1976,678,285,387
35021,Harding,NM,1980,601,225,356
35021,Harding,NM,1984,631,224,401
35021,Harding,NM,1988,672,291,377
35021,Harding,NM,1992,678,268,312
35021,Harding,NM,1996,616,264,321
35021,Harding,NM,2000,593,214,366
35021,Harding,NM,2004,644,259,380
35021,Harding,NM,2008,626,260,358
35021,Harding,NM,2012,601,260,327
35021,Harding,NM,2016,527,156,311
35021,Harding,NM,2020,505,179,319
35023,Hidalgo,NM,1960,1643,889,750
35023,Hidalgo,NM,1964,1634,995,628
35023,Hidalgo,NM,1968,1544,678,606
35023,Hidalgo,NM,1972,1657,562,1051
35023,Hidalgo,NM,1976,1835,938,891
35023,Hidalgo,NM,1980,1991,840,1059
35023,Hidalgo,NM,1984,2161,860,1282
35023,Hidalgo,NM,1988,2020,901,1100
35023,Hidalgo,NM,1992,2315,995,871
35023,Hidalgo,NM,1996,1952,943,789
35023,Hidalgo,NM,2000,1834,839,954
35023,Hidalgo,NM,2004,1964,861,1081
35023,Hidalgo,NM,2008,1951,993,936
35023,Hidalgo,NM,2012,1935,995,899
35023,Hidalgo,NM,2016,1872,784,910
35023,Hidalgo,NM,2020,1974,823,1120
35025,Lea,NM,1960,15474,7806,7548
35025,Lea,NM,1964,15948,8862,7033
35025,Lea,NM,1968,15382,4751,7415
35025,Lea,NM,1972,16331,3429,12478
35025,Lea,NM,1976,15441,6533,8773
35025,Lea,NM,1980,16185,5006,10727
35025,Lea,NM,1984,19357,4558,14569
35025,Lea,NM,1988,17303,5879,11309
35025,Lea,NM,1992,16311,5047,7921
35025,Lea,NM,1996,14666,5393,7661
35025,Lea,NM,2000,14256,3855,10157
35025,Lea,NM,2004,18181,3646,14430
35025,Lea,NM,2008,18645,5108,13347
35025,Lea,NM,2012,17015,4080,12548
35025,Lea,NM,2016,17712,3930,12495
35025,Lea,NM,2020,20918,4061,16531
35027,Lincoln,NM,1960,3503,1459,2042
35027,Lincoln,NM,1964,3351,1565,1761
35027,Lincoln,NM,1968,3106,802,2004
35027,Lincoln,NM,1972,3280,696,2528
35027,Lincoln,NM,1976,3764,1415,2320
35027,Lincoln,NM,1980,4374,1127,3009
35027,Lincoln,NM,1984,5182,1134,3992
35027,Lincoln,NM,1988,5288,1690,3511
35027,Lincoln,NM,1992,5857,1730,2669
35027,Lincoln,NM,1996,6411,2209,3396
35027,Lincoln,NM,2000,6772,2027,4458
35027,Lincoln,NM,2004,9014,2822,6070
35027,Lincoln,NM,2008,9696,3535,6001
35027,Lincoln,NM,2012,9242,2942,5961
35027,Lincoln,NM,2016,8902,2331,5896
35027,Lincoln,NM,2020,10306,3194,6942
35028,Los Alamos,NM,1960,5283,2692,2574
35028,Los Alamos,NM,1964,5688,3767,1895
35028,Los Alamos,NM,1968,6276,2552,3447
35028,Los Alamos,NM,1972,7624,2435,5039
35028,Los Alamos,NM,1976,8355,2890,5383
35028,Los Alamos,NM,1980,9383,2368,5460
35028,Los Alamos,NM,1984,9888,2859,6882
35028,Los Alamos,NM,1988,10153,3275,6622
35028,Los Alamos,NM,1992,10642,3897,4320
35028,Los Alamos,NM,1996,9932,3983,4999
35028,Los Alamos,NM,2000,10218,4149,5623
35028,Los Alamos,NM,2004,11197,5206,5810
35028,Los Alamos,NM,2008,11069,5824,5064
35028,Los Alamos,NM,2012,10654,5191,4796
35028,Los Alamos,NM,2016,10885,5562,3359
35028,Los Alamos,NM,2020,12293,7554,4278
35029,Luna,NM,1960,3306,1708,1583
35029,Luna,NM,1964,3969,2286,1665
35029,Luna,NM,1968,3896,1438,1952
35029,Luna,NM,1972,4677,1560,2958
35029,Luna,NM,1976,5903,2872,2966
35029,Luna,NM,1980,6346,2443,3636
35029,Luna,NM,1984,6776,2557,4145
35029,Luna,NM,1988,6636,3066,3415
35029,Luna,NM,1992,6272,2637,2166
35029,Luna,NM,1996,6326,3001,2616
35029,Luna,NM,2000,6612,2975,3395
35029,Luna,NM,2004,7593,3340,4164
35029,Luna,NM,2008,8340,4311,3870
35029,Luna,NM,2012,7500,3583,3670
35029,Luna,NM,2016,7295,3195,3478
35029,Luna,NM,2020,8103,3563,4408
35031,McKinley,NM,1960,9893,5599,4262
35031,McKinley,NM,1964,10000,6913,2965
35031,McKinley,NM,1968,9573,4491,4376
35031,McKinley,NM,1972,10789,5124,5366
35031,McKinley,NM,1976,11593,6856,4617
35031,McKinley,NM,1980,12934,4869,7329
35031,McKinley,NM,1984,14643,7915,6557
35031,McKinley,NM,1988,15467,9595,5694
35031,McKinley,NM,1992,15531,9405,4720
35031,McKinley,NM,1996,15526,10124,4470
35031,McKinley,NM,2000,15879,10281,5070
35031,McKinley,NM,2004,20623,13051,7351
35031,McKinley,NM,2008,23207,16572,6382
35031,McKinley,NM,2012,21929,15841,5546
35031,McKinley,NM,2016,21703,13576,5104
35031,McKinley,NM,2020,26486,18029,7801
35033,Mora,NM,1960,2807,1458,1349
35033,Mora,NM,1964,2527,1509,1014
35033,Mora,NM,1968,2266,1069,1155
35033,Mora,NM,1972,2318,1135,1165
35033,Mora,NM,1976,2361,1438,904
35033,Mora,NM,1980,2385,1274,1037
35033,Mora,NM,1984,2287,1235,1017
35033,Mora,NM,1988,2545,1601,923
35033,Mora,NM,1992,2421,1555,668
35033,Mora,NM,1996,2394,1646,561
35033,Mora,NM,2000,2191,1456,668
35033,Mora,NM,2004,2826,1876,928
35033,Mora,NM,2008,2760,2168,569
35033,Mora,NM,2012,2611,1955,595
35033,Mora,NM,2016,2441,1536,665
35033,Mora,NM,2020,2686,1745,903
35035,Otero,NM,1960,9426,4916,4507
35035,Otero,NM,1964,9560,6035,3498
35035,Otero,NM,1968,10224,3978,4475
35035,Otero,NM,1972,10670,2981,7033
35035,Otero,NM,1976,11352,5333,5914
35035,Otero,NM,1980,11965,4111,7210
35035,Otero,NM,1984,14087,4167,9751
35035,Otero,NM,1988,15478,5284,9984
35035,Otero,NM,1992,16203,5377,7481
35035,Otero,NM,1996,16337,5938,9065
35035,Otero,NM,2000,16204,5465,10258
35035,Otero,NM,2004,20764,6433,14066
35035,Otero,NM,2008,21766,8610,12806
35035,Otero,NM,2012,20012,6829,12451
35035,Otero,NM,2016,20060,6124,11887
35035,Otero,NM,2020,23571,8485,14521
35037,Quay,NM,1960,4704,2050,2652
35037,Quay,NM,1964,4515,2333,2161
35037,Quay,NM,1968,4132,1399,2123
35037,Quay,NM,1972,4522,1161,3224
35037,Quay,NM,1976,4195,2095,2059
35037,Quay,NM,1980,4025,1422,2499
35037,Quay,NM,1984,4253,1368,2842
35037,Quay,NM,1988,4412,1901,2454
35037,Quay,NM,1992,4289,1758,1759
35037,Quay,NM,1996,4176,1830,1943
35037,Quay,NM,2000,3844,1471,2292
35037,Quay,NM,2004,4117,1422,2661
35037,Quay,NM,2008,3996,1547,2367
35037,Quay,NM,2012,3707,1383,2202
35037,Quay,NM,2016,3572,1017,2212
35037,Quay,NM,2020,3873,1170,2634
35039,Rio Arriba,NM,1960,9969,6250,3716
35039,Rio Arriba,NM,1964,9757,6787,2906
35039,Rio Arriba,NM,1968,9102,4799,3935
35039,Rio Arriba,NM,1972,10195,5642,4351
35039,Rio Arriba,NM,1976,10449,7125,3213
35039,Rio Arriba,NM,1980,10591,6245,3794
35039,Rio Arriba,NM,1984,11146,6938,4116
35039,Rio Arriba,NM,1988,10626,7503,3024
35039,Rio Arriba,NM,1992,11542,7832,2680
35039,Rio Arriba,NM,1996,11305,7965,2551
35039,Rio Arriba,NM,2000,12097,8169,3495
35039,Rio Arriba,NM,2004,14999,9753,5149
35039,Rio Arriba,NM,2008,16940,12703,4086
35039,Rio Arriba,NM,2012,15343,11465,3397
35039,Rio Arriba,NM,2016,14878,9592,3599
35039,Rio Arriba,NM,2020,16628,10990,5408
35041,Roosevelt,NM,1960,5804,1761,4039
35041,Roosevelt,NM,1964,5634,2875,2732
35041,Roosevelt,NM,1968,5603,1547,3256
35041,Roosevelt,NM,1972,6473,1612,4727
35041,Roosevelt,NM,1976,6429,3111,3269
35041,Roosevelt,NM,1980,6484,2240,3950
35041,Roosevelt,NM,1984,6363,1696,4598
35041,Roosevelt,NM,1988,5681,2033,3589
35041,Roosevelt,NM,1992,6513,2172,3215
35041,Roosevelt,NM,1996,5869,2097,3245
35041,Roosevelt,NM,2000,5651,1762,3762
35041,Roosevelt,NM,2004,7144,2082,4997
35041,Roosevelt,NM,2008,6720,2303,4311
35041,Roosevelt,NM,2012,5969,1727,4043
35041,Roosevelt,NM,2016,5950,1454,3884
35041,Roosevelt,NM,2020,6608,1802,4634
35043,Sandoval,NM,1960,4119,2672,1447
35043,Sandoval,NM,1964,4420,3332,1077
35043,Sandoval,NM,1968,4728,2609,1959
35043,Sandoval,NM,1972,6979,3293,3507
35043,Sandoval,NM,1976,9269,5072,4110
35043,Sandoval,NM,1980,12582,4740,6762
35043,Sandoval,NM,1984,16246,7080,9005
35043,Sandoval,NM,1988,19011,9332,9411
35043,Sandoval,NM,1992,23574,10951,8491
35043,Sandoval,NM,1996,26448,13081,11015
35043,Sandoval,NM,2000,31755,14899,15423
35043,Sandoval,NM,2004,44541,21421,22628
35043,Sandoval,NM,2008,58630,32669,25193
35043,Sandoval,NM,2012,54078,27236,24387
35043,Sandoval,NM,2016,61690,27707,25905
35043,Sandoval,NM,2020,76562,40588,34174
35045,San Juan,NM,1960,13185,5370,7521
35045,San Juan,NM,1964,13892,6901,6808
35045,San Juan,NM,1968,14185,4036,7664
35045,San Juan,NM,1972,15970,4296,10788
35045,San Juan,NM,1976,19683,8615,10852
35045,San Juan,NM,1980,23499,6705,15579
35045,San Juan,NM,1984,27910,8963,18690
35045,San Juan,NM,1988,27750,11094,16202
35045,San Juan,NM,1992,30281,11302,13415
35045,San Juan,NM,1996,32553,12070,17478
35045,San Juan,NM,2000,34657,11980,21434
35045,San Juan,NM,2004,45006,14843,29525
35045,San Juan,NM,2008,46511,18028,27869
35045,San Juan,NM,2012,46237,15855,28849
35045,San Juan,NM,2016,46110,12865,27946
35045,San Juan,NM,2020,52294,18083,32874
35047,San Miguel,NM,1960,9514,5520,3988
35047,San Miguel,NM,1964,8505,5767,2714
35047,San Miguel,NM,1968,8368,4088,4027
35047,San Miguel,NM,1972,9293,4663,4434
35047,San Miguel,NM,1976,8507,5204,3162
35047,San Miguel,NM,1980,8369,4514,3292
35047,San Miguel,NM,1984,8850,5227,3485
35047,San Miguel,NM,1988,9023,6131,2763
35047,San Miguel,NM,1992,9387,6186,2183
35047,San Miguel,NM,1996,9647,6995,1938
35047,San Miguel,NM,2000,9161,6540,2215
35047,San Miguel,NM,2004,12116,8683,3313
35047,San Miguel,NM,2008,12941,10320,2478
35047,San Miguel,NM,2012,11509,8850,2303
35047,San Miguel,NM,2016,10751,7285,2313
35047,San Miguel,NM,2020,11531,7888,3421
35049,Santa Fe,NM,1960,17890,10385,7411
35049,Santa Fe,NM,1964,18519,12616,5834
35049,Santa Fe,NM,1968,19449,9544,9359
35049,Santa Fe,NM,1972,23246,10761,12211
35049,Santa Fe,NM,1976,25997,14127,11576
35049,Santa Fe,NM,1980,28838,12658,12361
35049,Santa Fe,NM,1984,34552,18262,15886
35049,Santa Fe,NM,1988,36927,23581,12891
35049,Santa Fe,NM,1992,42917,27189,9684
35049,Santa Fe,NM,1996,42446,26349,10857
35049,Santa Fe,NM,2000,49471,32017,13974
35049,Santa Fe,NM,2004,66200,47074,18466
35049,Santa Fe,NM,2008,72223,55567,15807
35049,Santa Fe,NM,2012,69245,50872,15500
35049,Santa Fe,NM,2016,71434,50793,14332
35049,Santa Fe,NM,2020,82227,62530,18329
35051,Sierra,NM,1960,3117,1220,1890
35051,Sierra,NM,1964,3149,1633,1501
35051,Sierra,NM,1968,2846,930,1624
35051,Sierra,NM,1972,3074,934,2074
35051,Sierra,NM,1976,3262,1564,1665
35051,Sierra,NM,1980,3555,1169,2222
35051,Sierra,NM,1984,4035,1335,2663
35051,Sierra,NM,1988,4165,1595,2507
35051,Sierra,NM,1992,4418,1771,1562
35051,Sierra,NM,1996,4805,2154,2140
35051,Sierra,NM,2000,4586,1689,2721
35051,Sierra,NM,2004,5157,1926,3162
35051,Sierra,NM,2008,5485,2352,3017
35051,Sierra,NM,2012,5102,1964,2928
35051,Sierra,NM,2016,5181,1612,3010
35051,Sierra,NM,2020,5945,2265,3542
